time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.63713168416,0.256789383077,13.7047232781,0.0866167672529,0.127348377732,0.0,-1.15051421527,0.528684830694,4.1170662003,0.0676146055256,0.103848800906,0.0,489.2091204918413,490.7697587123075,489.9136735893523,489.75337088910334
1.9800000000000013,-0.708403696928,0.290010884217,13.9512238148,0.0908459574513,0.134601967143,0.0,-1.22583744766,0.579051073143,4.0994979768,0.0617111661242,0.113790862392,0.0,418.2593661537423,419.13528576184194,418.52572967704805,418.01503490710815
2.0400000000000014,-0.785158595279,0.326945089106,14.2024065381,0.115645229748,0.152575002233,0.0,-1.33454651475,0.654841664456,4.2719110753,0.0101816840263,0.149181179026,0.0,478.62555031313656,481.32479768253046,480.12958562707064,476.204951227814
2.1000000000000014,-0.86783154751,0.368153784046,14.4575497476,0.117162559579,0.162027036102,0.0,-1.42200736595,0.71888361043,4.23276855345,0.0194798275283,0.155827586574,0.0,413.8807114293181,414.4887476647433,413.84807756304394,414.66569683498767
2.1600000000000015,-0.956409092933,0.413577465649,14.713285592,0.118724946163,0.172438306226,0.0,-1.53152732429,0.795328957714,4.29121848085,0.0113032694869,0.165977129643,0.0,446.9380472444453,447.7884543123598,446.638624778735,445.97111504040276
2.2200000000000015,-1.05175592806,0.463604744553,14.9724466631,0.119561711633,0.182540948555,0.0,-1.6476213101,0.872260345484,4.3469389313,0.0055790871992,0.169103184443,0.0,447.40878643057505,447.6897090126667,446.9581664969127,446.49123303428377
2.2800000000000016,-1.15369707652,0.517877569137,15.2317450437,0.120558025577,0.199755646819,0.0,-1.75183812126,0.936882751954,4.29609079607,-0.00461130465364,0.138753152619,0.0,413.4280815282684,410.77121105077435,414.2430681044177,413.3458345388302
2.3400000000000016,-1.26293211781,0.576531562998,15.4917556876,0.131024008446,0.208495360499,0.0,-1.8901282851,1.01915585017,4.37013851759,0.0301130700237,0.130397886651,0.0,455.6167349467728,454.96478076335984,453.13712423700497,455.9202812837493
2.4000000000000017,-1.38045486568,0.640190822396,15.7552529745,0.136647000782,0.217701224108,0.0,-2.02812557275,1.10328059423,4.41246139595,0.00747971120027,0.116263361318,0.0,447.18246244602585,446.04378143055357,447.2228290042254,445.375340612399
2.4600000000000017,-1.50631078345,0.708906897739,16.0207035645,0.137916135676,0.22472175142,0.0,-2.16768795981,1.18730322346,4.43542676782,-0.00371434708486,0.112453236126,0.0,441.9883712809504,441.68609842712954,441.56410819867415,440.639501869745
2.520000000000002,-1.64121921698,0.782998012366,16.2898291151,0.137728924686,0.23183210852,0.0,-2.32987831583,1.28225221892,4.53460899464,-0.00730551324462,0.117962289942,0.0,466.612644659913,467.0535260468788,466.91694405656756,466.63674764661704
2.580000000000002,-1.78448079996,0.86188408345,16.5584613047,0.137290946599,0.23922678237,0.0,-2.44614383286,1.34725083222,4.41994985374,-0.00728800535316,0.123044358285,0.0,396.1308008231099,396.6127315368092,396.99981692898365,397.0015292682757
2.640000000000002,-1.93635556662,0.945511656454,16.8263074701,0.140056396494,0.247656245997,0.0,-2.61710326087,1.44045214272,4.50735305947,0.0111530138432,0.110571585739,0.0,464.80127265699736,463.83468856134886,464.4305184347737,465.8748641793179
2.700000000000002,-2.09865837749,1.03477033552,17.0993237189,0.141801398928,0.254359444467,0.0,-2.79356333878,1.53485780405,4.59232620198,0.0213783387212,0.106254785261,0.0,466.46437152121223,466.1369930032416,464.9963805986423,465.7967208419278
2.760000000000002,-2.27194793804,1.12981281209,17.3780154835,0.145120488658,0.281510382155,0.0,-2.98536822597,1.63328045395,4.69564641663,0.0358564625502,0.0551090711782,0.0,476.0151709040758,472.0908022239708,473.2143130165103,474.3277585644518
2.820000000000002,-2.45656198424,1.23047070863,17.6604995547,0.147463515624,0.285591452545,0.0,-3.16875624091,1.72208957343,4.71989044467,0.0297129075536,0.0636238731469,0.0,451.46596549221584,452.1548497660632,452.24763209615617,451.7528810747831
2.880000000000002,-2.65232075596,1.33653900036,17.9445556548,0.15772709219,0.290200228608,0.0,-3.35689004735,1.81431305615,4.74784218343,0.0604366194242,0.0722419360743,0.0,453.1946650878475,453.8901547408752,454.3352767841801,456.7932081464263
2.940000000000002,-2.86043061478,1.44880294227,18.2333412064,0.162818878373,0.297760512341,0.0,-3.58070182506,1.92810132381,4.87691009202,0.0725520787527,0.0513303108914,0.0,488.75695998143607,487.1984497187632,487.8498503939108,488.75643982400504
3.000000000000002,-3.07914556811,1.56640369373,18.520207142,0.167433886806,0.301774715082,0.0,-3.71033751515,1.99223840698,4.6857172119,0.0770846057814,0.039473271699,0.0,381.95814455467166,380.82715147755687,381.9126703891032,382.3501087229565
3.0600000000000023,-3.30732474175,1.68876498504,18.8006775451,0.172145895804,0.305289826878,0.0,-3.8959577466,2.0867561271,4.66280750313,0.0793298573567,0.0500648338814,0.0,441.94690182477314,442.82024375771215,440.8715172850117,441.06189764122433
3.1200000000000023,-3.54617915138,1.8165667335,19.0780211797,0.176999073179,0.308528743395,0.0,-4.06624255698,2.17360806037,4.58178321406,0.0745730476784,0.0434199512471,0.0,423.62708423082296,423.0567133979618,422.3636224667343,421.95824053339214
3.1800000000000024,-3.7953779133,1.94965350071,19.3505439925,0.181483322283,0.320184845275,0.0,-4.24131423188,2.26283007584,4.50180315787,0.0749927891735,0.075197649228,0.0,421.8278268484813,424.5658783453569,424.4172849884176,424.45797408886483
3.2400000000000024,-4.0575869266,2.08940851079,19.6250590952,0.1864034119,0.324794321677,0.0,-4.49921882921,2.39587665669,4.64711867683,0.0809967496852,0.0776241981246,0.0,497.8037437512707,497.98517686410446,498.5025262625241,498.94511807916393
3.3000000000000025,-4.33303864992,2.23594263944,19.9013328857,0.195841201597,0.330137181926,0.0,-4.68302571067,2.48918482851,4.5615734763,0.103265306251,0.0855719322455,0.0,426.2362734054668,426.9205979334612,425.67813989671214,427.58682247722504
3.3600000000000025,-4.62059803128,2.38874282367,20.1751578387,0.202317601907,0.335356219609,0.0,-4.902718236,2.60450011359,4.56498322495,0.107989112205,0.0809643782658,0.0,458.6029627423604,458.24230347330376,457.50893121756843,457.89420709601455
3.4200000000000026,-4.92088978225,2.54822949471,20.4474966782,0.211260292379,0.340215523911,0.0,-5.10746777391,2.71225605537,4.51228528963,0.124023309516,0.0784933752004,0.0,441.6884833969823,441.48981182231284,440.32757160354123,441.6638808384064
3.4800000000000026,-5.2347642882,2.71500641921,20.7198358165,0.220536543437,0.346440378166,0.0,-5.35543619954,2.84751074007,4.56422220818,0.137709517898,0.0908306411878,0.0,477.3218356920626,478.2676504382731,476.9950889455718,478.0531974404531
3.5400000000000027,-5.56244635443,2.88930169502,20.9918805271,0.22878709643,0.351921734161,0.0,-5.56780693999,2.96277522881,4.50317514363,0.136506992278,0.0919155598212,0.0,443.10983060067633,443.20603748292075,443.5772676509737,443.49597686194994
3.6000000000000028,-5.90325568608,3.07081383021,21.2608424587,0.249785687475,0.357510135279,0.0,-5.79293760931,3.08905883581,4.46091910216,0.1745287195,0.0875122617605,0.0,451.04980278052324,450.70068999853356,451.32069809298645,454.4003684615866
3.660000000000003,-6.25788600637,3.26031337316,21.5275909355,0.260351266754,0.36317909802,0.0,-6.02853248657,3.22814572776,4.4295240771,0.176892028662,0.0791264369448,0.0,459.08345043031125,458.4230623716899,457.95804720302164,458.17461839576936
3.720000000000003,-6.62740167396,3.45871582826,21.7938756003,0.27138658609,0.369579973695,0.0,-6.2890873248,3.3858180603,4.44499716303,0.168475713306,0.0637896597252,0.0,477.54118502710077,476.3734652266076,476.82531817174055,476.2087037780975
3.780000000000003,-7.01141729757,3.66586384896,22.0577550232,0.28972482642,0.37392463798,0.0,-6.51184643841,3.52018744148,4.34993716459,0.198722966657,0.0705588996939,0.0,441.9618707575136,442.5228610023518,442.22777441669024,444.74382858074347
3.840000000000003,-7.40862251625,3.88108572182,22.3150824941,0.302543767228,0.378265943468,0.0,-6.72882277291,3.65451113681,4.2268854329,0.207957626536,0.0655672317091,0.0,435.77625636289815,435.3623752568481,434.57680183758225,435.391264634929
3.900000000000003,-7.81819299625,4.10392450785,22.563059437,0.31515602838,0.383799364148,0.0,-6.92419907146,3.77403329855,4.0385989512,0.210953802887,0.0504612155603,0.0,412.89771132801,411.56536879816,413.3070341986452,413.6176497749353
3.960000000000003,-8.24169036865,4.33563755168,22.8044714369,0.328705218192,0.394489125397,0.0,-7.19304620086,3.95020706863,4.00651877332,0.220167662946,0.0796070550733,0.0,469.5944627332683,471.85290225182985,470.27005120017435,471.02578276283543
4.020000000000002,-8.68153610685,4.57809196185,23.0437805806,0.343201670136,0.399256450948,0.0,-7.46876390127,4.13220048193,3.96872419362,0.231448546201,0.0778154388761,0.0,473.31926402059327,473.18589884320727,472.4583027457108,473.3738912181911
4.080000000000001,-9.13783354122,4.83146188582,23.2801256294,0.358000503259,0.406184161124,0.0,-7.74156606276,4.31399590763,3.90764283489,0.21971733566,0.093122354468,0.0,469.08646881857885,470.27916415309477,469.173460945382,468.31003894438174
4.14,-9.60980133637,5.09520350671,23.5107468467,0.373339992272,0.411763585943,0.0,-7.99116275115,4.47795433969,3.7784166461,0.202384650198,0.0926227930278,0.0,449.2245015857115,449.1911716807896,449.87125875877746,448.50988364527876
4.199999999999998,-10.0980785738,5.36991760722,23.7359818034,0.385471291713,0.417309237878,0.0,-8.28503179376,4.67936498021,3.72751232621,0.201355692722,0.0916106656491,0.0,480.04543094907274,479.97508194084674,480.30730243642154,480.26591824919166
4.259999999999997,-10.601632605,5.65469865614,23.9527515361,0.398593010756,0.422795435527,0.0,-8.50080401351,4.81371929503,3.49758462732,0.211392115861,0.0908440414006,0.0,418.0144781856188,417.9552288603498,418.5583727396269,419.47514917065996
4.319999999999996,-11.1199246896,5.94904736482,24.1589448726,0.416291787516,0.433407855632,0.0,-8.77614214474,4.99828991822,3.3734477065,0.185629148706,0.114560366697,0.0,460.1171133331649,461.9995196461592,461.79826302784517,459.7997803987279
4.379999999999995,-11.6565285079,6.25599324235,24.3605943612,0.42743030376,0.440881802838,0.0,-9.11086474528,5.23296173066,3.34565730898,0.185666883072,0.104787566297,0.0,500.7172750790774,500.01505870124265,499.02762804861044,499.05968166182964
4.439999999999993,-12.2108094699,6.57480416098,24.5553588343,0.438586113542,0.450405833965,0.0,-9.36582980443,5.39399097348,3.14522720548,0.186292820536,0.123331589819,0.0,442.3236675330521,443.8597281415112,443.03069252132667,443.11581192117586
4.499999999999992,-12.7804554262,6.90320625125,24.7377138013,0.45258581869,0.458539742562,0.0,-9.62296443466,5.55280990042,2.93195382372,0.166649848675,0.112669129211,0.0,441.6420571860105,440.7744504232413,442.6277123028814,441.03907233717916
4.559999999999991,-13.3664016145,7.24184820493,24.9083668431,0.478675998212,0.465287952286,0.0,-9.90879500198,5.73591601231,2.75419675565,0.121489965136,0.111372602157,0.0,459.30819370363884,459.21605288331733,461.0750619902434,457.5130562755419
4.6199999999999894,-13.969460275,7.59146862753,25.0677434857,0.490556597189,0.478129687255,0.0,-10.1937220936,5.91760685699,2.55646481192,0.143792009477,0.137385180167,0.0,456.663452701546,458.74706564337976,455.6666737631432,457.46148326310583
4.679999999999988,-14.5890807958,7.95131819576,25.2137616694,0.512144879049,0.493883322682,0.0,-10.4607612964,6.07725453718,2.30861996667,0.182046410782,0.166229244667,0.0,441.6926258294601,444.0863850855275,441.0799907350469,444.2526741723912
4.739999999999987,-15.2245458612,8.32045476411,25.3440478152,0.523143817352,0.505399422728,0.0,-10.7220371192,6.22680925468,2.03297632015,0.184098084384,0.178685479926,0.0,435.9559766428486,437.0243799779095,436.79372481121464,436.99781788317864
4.799999999999986,-15.8759317686,8.69856613214,25.4577146588,0.534989105369,0.517933186792,0.0,-10.9913898775,6.37629578119,1.75443787863,0.192764510634,0.16268706394,0.0,439.82370284271826,438.5254441154163,439.0737267932972,439.82681174296107
4.859999999999984,-16.543604075,9.08552593069,25.5543773191,0.547221833799,0.536164878134,0.0,-11.2648278442,6.52145411858,1.46572710711,0.182537389279,0.129581550392,0.0,440.89832266110994,438.1754795941091,440.1699023720082,439.3576782404898
4.919999999999983,-17.2267896141,9.48016258437,25.6319463637,0.562649495819,0.543945595713,0.0,-11.5086850522,6.63281646793,1.11907876302,0.204541546013,0.126917496006,0.0,419.12912030565434,418.913652929542,417.3567447819032,419.31130501063114
4.979999999999982,-17.9252216032,9.88183173714,25.6892057468,0.575039861288,0.560648667581,0.0,-11.7728275284,6.75524669159,0.788024932408,0.199392007948,0.158762069111,0.0,428.15117090243507,430.8715197332367,428.7291521986754,428.33323535809336
5.0399999999999805,-18.6404102131,10.2913719511,25.7273895223,0.587311189393,0.570168259557,0.0,-12.0671568109,6.89523144295,0.4832965646,0.191995515891,0.158401653909,0.0,446.0632597205382,446.05758505048715,445.04443526987683,444.47623862695633
